total extension (nm),DNA extension (nm),average force (pN),sd force (pN),average bp unzipped,sd bp unzipped
3963,3824.28,10.2735,0.178714,3721.27,26.5549
3964,3825.28,10.2738,0.173806,3722.29,25.8137
3965,3826.27,10.2745,0.168862,3723.26,25.069
3966,3827.25,10.2755,0.163911,3724.17,24.3247
3967,3828.23,10.2769,0.158976,3725.03,23.5845
3968,3829.21,10.2787,0.154079,3725.83,22.8515
3969,3830.18,10.2809,0.148203,3726.74,21.9737
3970,3831.14,10.2836,0.142444,3727.57,21.1155
3971,3832.1,10.2868,0.136827,3728.35,20.2805
3972,3833.05,10.2903,0.131373,3729.06,19.4719
3973,3834,10.2942,0.1261,3729.71,18.6921
3974,3834.94,10.2985,0.121021,3730.31,17.943
3975,3835.88,10.3031,0.116147,3730.86,17.2261
3976,3836.82,10.308,0.111486,3731.37,16.5424
3977,3837.75,10.3131,0.107043,3731.84,15.8926
3978,3838.67,10.3185,0.102822,3732.27,15.2771
3979,3839.6,10.3242,0.0988244,3732.67,14.6962
3980,3840.52,10.33,0.0950517,3733.04,14.1499
3981,3841.44,10.336,0.0915038,3733.38,13.6381
3982,3842.35,10.3422,0.0881802,3733.69,13.1607
3983,3843.27,10.3485,0.0850804,3733.98,12.7175
3984,3844.18,10.3549,0.0822039,3734.26,12.3085
3985,3845.09,10.3615,0.0795505,3734.51,11.9336
3986,3846,10.3682,0.077121,3734.75,11.5928
3987,3846.91,10.3749,0.0749167,3734.98,11.2864
3988,3847.82,10.3818,0.0729405,3735.19,11.0148
3989,3848.73,10.3887,0.0711964,3735.39,10.7786
3990,3849.63,10.3957,0.0696903,3735.59,10.5787
3991,3850.54,10.4027,0.06843,3735.78,10.4164
3992,3851.44,10.4098,0.0674253,3735.96,10.2931
3993,3852.34,10.4169,0.066688,3736.13,10.2106
3994,3853.25,10.424,0.0662324,3736.31,10.1711
3995,3854.15,10.4312,0.0660751,3736.48,10.1771
3996,3855.06,10.4383,0.0662345,3736.65,10.2314
3997,3855.96,10.4454,0.0667312,3736.83,10.3371
3998,3856.86,10.4525,0.0675875,3737,10.4975
3999,3857.77,10.4596,0.0688272,3737.19,10.7161
4000,3858.67,10.4666,0.0704751,3737.38,10.9966
4001,3859.58,10.4736,0.0725568,3737.58,11.343
4002,3860.49,10.4804,0.0750986,3737.8,11.759
4003,3861.4,10.4872,0.0781271,3738.03,12.2488
4004,3862.31,10.4938,0.081669,3738.28,12.8162
4005,3863.22,10.5003,0.0857514,3738.56,13.4654
4006,3864.13,10.5066,0.090401,3738.87,14.2003
4007,3865.05,10.5126,0.0956447,3739.21,15.0251
4008,3865.97,10.5184,0.101509,3739.59,15.9436
4009,3866.9,10.5239,0.108019,3740.03,16.9596
4010,3867.83,10.529,0.115199,3740.52,18.0767
4011,3868.77,10.5336,0.12307,3741.07,19.2981
4012,3869.71,10.5378,0.131652,3741.71,20.6262
4013,3870.66,10.5414,0.140957,3742.43,22.0629
4014,3871.63,10.5442,0.150991,3743.26,23.6088
4015,3872.6,10.5464,0.161751,3744.21,25.2629
4016,3873.58,10.5476,0.173219,3745.3,27.0224
4017,3874.58,10.5478,0.185365,3746.54,28.8819
4018,3875.59,10.5468,0.198137,3747.96,30.8331
4019,3876.62,10.5446,0.211457,3749.57,32.8637
4020,3877.67,10.5409,0.225224,3751.4,34.9575
4021,3878.74,10.5357,0.239302,3753.46,37.0934
4022,3879.83,10.5289,0.253523,3755.77,39.2452
4023,3880.95,10.5202,0.267682,3758.35,41.3812
4024,3882.09,10.5098,0.28154,3761.21,43.4648
4025,3883.26,10.4974,0.294828,3764.35,45.4547
4026,3884.45,10.4832,0.307254,3767.77,47.3063
4027,3885.67,10.4672,0.318511,3771.45,48.9732
4028,3886.9,10.4496,0.328295,3775.37,50.4097
4029,3888.16,10.4305,0.336322,3779.5,51.573
4030,3889.43,10.4103,0.342343,3783.79,52.4265
4031,3890.72,10.3893,0.346165,3788.2,52.9418
4032,3892.01,10.3678,0.347662,3792.66,53.1014
4033,3893.3,10.3463,0.346791,3797.12,52.9001
4034,3894.58,10.3251,0.343587,3801.51,52.3449
4035,3895.86,10.3047,0.338166,3805.78,51.455
4036,3897.12,10.2853,0.330715,3809.88,50.2601
4037,3898.37,10.2672,0.321473,3813.77,48.7978
4038,3899.59,10.2506,0.310718,3817.41,47.1115
4039,3900.79,10.2358,0.298749,3820.79,45.2471
4040,3901.97,10.2227,0.285865,3823.89,43.2509
4041,3903.12,10.2115,0.272357,3826.7,41.1669
4042,3904.25,10.202,0.258489,3829.25,39.0357
4043,3905.35,10.1943,0.2445,3831.52,36.8933
4044,3906.43,10.1882,0.230594,3833.55,34.7705
4045,3907.5,10.1836,0.216939,3835.34,32.6926
4046,3908.54,10.1803,0.203674,3836.92,30.68
4047,3909.57,10.1784,0.190901,3838.31,28.7482
4048,3910.58,10.1775,0.178701,3839.53,26.9086
4049,3911.57,10.1777,0.167125,3840.59,25.169
4050,3912.56,10.1788,0.15621,3841.52,23.5341
4051,3913.54,10.1806,0.145972,3842.33,22.0063
4052,3914.5,10.1832,0.136417,3843.04,20.586
4053,3915.46,10.1863,0.12754,3843.65,19.2719
4054,3916.41,10.1899,0.119327,3844.19,18.0617
4055,3917.35,10.194,0.11176,3844.66,16.9522
4056,3918.29,10.1984,0.104815,3845.08,15.9395
4057,3919.23,10.2032,0.0984677,3845.45,15.0193
4058,3920.16,10.2083,0.0926891,3845.77,14.1869
4059,3921.09,10.2136,0.0874503,3846.06,13.4374
4060,3922.02,10.2191,0.0827216,3846.32,12.7659
4061,3922.94,10.2248,0.0784725,3846.55,12.1673
4062,3923.86,10.2306,0.0746726,3846.76,11.6365
4063,3924.78,10.2365,0.0712917,3846.95,11.1684
4064,3925.7,10.2426,0.0682997,3847.13,10.7579
4065,3926.62,10.2487,0.065667,3847.29,10.4002
4066,3927.53,10.2549,0.0633643,3847.45,10.0905
4067,3928.45,10.2612,0.0613634,3847.59,9.82421
4068,3929.36,10.2675,0.0596369,3847.72,9.59685
4069,3930.28,10.2739,0.0581583,3847.85,9.40433
4070,3931.19,10.2803,0.0569027,3847.97,9.24277
4071,3932.1,10.2867,0.0558465,3848.09,9.10859
4072,3933.02,10.2932,0.0549677,3848.21,8.99849
4073,3933.93,10.2997,0.0542459,3848.32,8.9095
4074,3934.84,10.3062,0.0536626,3848.43,8.83892
4075,3935.75,10.3127,0.0532007,3848.53,8.78436
4076,3936.66,10.3192,0.0528451,3848.64,8.74368
4077,3937.58,10.3258,0.0525821,3848.74,8.71501
4078,3938.49,10.3323,0.0523996,3848.85,8.6967
4079,3939.4,10.3388,0.052287,3848.95,8.6873
4080,3940.31,10.3454,0.052235,3849.05,8.68557
4081,3941.22,10.3519,0.0522352,3849.16,8.69043
4082,3942.13,10.3585,0.0522806,3849.26,8.70094
4083,3943.05,10.365,0.0523651,3849.36,8.7163
4084,3943.96,10.3715,0.0524831,3849.47,8.73581
4085,3944.87,10.3781,0.0526302,3849.57,8.75888
4086,3945.78,10.3846,0.0528024,3849.67,8.78499
4087,3946.69,10.3911,0.0529962,3849.78,8.81372
4088,3947.61,10.3976,0.0532087,3849.88,8.84469
4089,3948.52,10.4042,0.0534374,3849.99,8.87758
4090,3949.43,10.4107,0.0536802,3850.09,8.91212
4091,3950.34,10.4172,0.0539351,3850.2,8.94807
4092,3951.25,10.4237,0.0542007,3850.31,8.98524
4093,3952.17,10.4302,0.0544755,3850.42,9.02346
4094,3953.08,10.4366,0.0547584,3850.53,9.06258
4095,3953.99,10.4431,0.0550485,3850.64,9.10248
4096,3954.9,10.4496,0.0553448,3850.75,9.14306
4097,3955.8,10.4571,0.05571,3850.89,9.19267
4098,3956.7,10.4646,0.0560824,3851.02,9.24303
4099,3957.6,10.4721,0.0564611,3851.16,9.29402
4100,3958.5,10.4796,0.0568455,3851.3,9.34556
4101,3959.4,10.4871,0.0572349,3851.44,9.3976
4102,3960.3,10.4945,0.057629,3851.59,9.45007
4103,3961.2,10.502,0.0580274,3851.73,9.50296
4104,3962.1,10.5094,0.0584301,3851.88,9.55624
4105,3963,10.5168,0.0588368,3852.03,9.60991
4106,3963.9,10.5242,0.0592475,3852.18,9.66397
4107,3964.8,10.5316,0.0596623,3852.33,9.71843
4108,3965.7,10.539,0.0600813,3852.48,9.77333
4109,3966.6,10.5464,0.0605046,3852.64,9.82869
4110,3967.5,10.5537,0.0609325,3852.79,9.88456
4111,3968.4,10.5611,0.0613653,3852.95,9.94098
4112,3969.3,10.5684,0.0618034,3853.11,9.99803
4113,3970.2,10.5757,0.0622472,3853.27,10.0558
4114,3971.1,10.583,0.0626971,3853.44,10.1143
4115,3972,10.5903,0.0631539,3853.6,10.1737
4116,3972.91,10.5976,0.063618,3853.77,10.234
4117,3973.81,10.6048,0.0640902,3853.94,10.2955
4118,3974.71,10.6121,0.0645713,3854.11,10.3581
4119,3975.61,10.6193,0.0650621,3854.28,10.422
4120,3976.52,10.6265,0.0655635,3854.46,10.4875
4121,3977.42,10.6337,0.0660765,3854.64,10.5545
4122,3978.32,10.6408,0.0666022,3854.82,10.6233
4123,3979.22,10.648,0.0671417,3855,10.6942
4124,3980.13,10.6551,0.0676962,3855.19,10.7671
4125,3981.03,10.6622,0.0682672,3855.37,10.8424
4126,3981.94,10.6693,0.0688559,3855.56,10.9203
4127,3982.84,10.6764,0.0694638,3855.76,11.001
4128,3983.75,10.6835,0.0700926,3855.95,11.0847
4129,3984.65,10.6905,0.0707438,3856.15,11.1717
4130,3985.56,10.6975,0.0714192,3856.35,11.2622
4131,3986.46,10.7045,0.0721207,3856.56,11.3565
4132,3987.37,10.7114,0.0728502,3856.77,11.4549
4133,3988.27,10.7184,0.0736096,3856.98,11.5577
4134,3989.18,10.7253,0.074401,3857.2,11.6653
4135,3990.09,10.7321,0.0752267,3857.42,11.7778
4136,3991,10.739,0.0760888,3857.64,11.8957
4137,3991.9,10.7458,0.0769897,3857.87,12.0193
4138,3992.81,10.7525,0.0779319,3858.11,12.1489
4139,3993.72,10.7593,0.0789177,3858.35,12.2849
4140,3994.63,10.7659,0.0799497,3858.59,12.4277
4141,3995.54,10.7726,0.0810306,3858.84,12.5776
4142,3996.45,10.7792,0.082163,3859.1,12.735
4143,3997.36,10.7857,0.0833497,3859.36,12.9004
4144,3998.28,10.7922,0.0845936,3859.63,13.0741
4145,3999.19,10.7987,0.0858974,3859.91,13.2566
4146,4000.1,10.8051,0.0872642,3860.2,13.4482
4147,4001.02,10.8114,0.0886969,3860.49,13.6493
4148,4001.93,10.8177,0.0901987,3860.79,13.8605
4149,4002.85,10.8239,0.0917725,3861.11,14.0821
4150,4003.77,10.83,0.0934217,3861.43,14.3146
4151,4004.69,10.8361,0.0951496,3861.77,14.5585
4152,4005.6,10.842,0.0969595,3862.11,14.8142
4153,4006.53,10.8479,0.0988548,3862.47,15.0821
4154,4007.45,10.8537,0.100839,3862.84,15.3629
4155,4008.37,10.8594,0.102917,3863.23,15.657
4156,4009.29,10.865,0.105091,3863.63,15.965
4157,4010.22,10.8704,0.107365,3864.04,16.2875
4158,4011.15,10.8758,0.109745,3864.48,16.625
4159,4012.08,10.881,0.112235,3864.93,16.9782
4160,4013.01,10.8861,0.114839,3865.4,17.3478
4161,4013.94,10.891,0.117564,3865.9,17.7346
4162,4014.88,10.8958,0.120413,3866.41,18.1395
4163,4015.82,10.9004,0.123395,3866.95,18.5633
4164,4016.76,10.9048,0.126515,3867.52,19.0072
4165,4017.7,10.909,0.129782,3868.11,19.4722
4166,4018.65,10.913,0.133204,3868.73,19.9598
4167,4019.6,10.9168,0.136791,3869.39,20.4715
4168,4020.55,10.9204,0.140553,3870.08,21.0091
4169,4021.5,10.9237,0.144504,3870.8,21.5745
4170,4022.46,10.9267,0.148658,3871.57,22.1703
4171,4023.43,10.9294,0.153031,3872.38,22.7992
4172,4024.39,10.9317,0.157644,3873.23,23.4646
4173,4025.37,10.9338,0.162517,3874.14,24.1704
4174,4026.34,10.9354,0.167679,3875.1,24.921
4175,4027.33,10.9366,0.173159,3876.12,25.7219
4176,4028.32,10.9374,0.178992,3877.21,26.5792
4177,4029.31,10.9376,0.185219,3878.38,27.5003
4178,4030.32,10.9373,0.191888,3879.62,28.4936
4179,4031.33,10.9363,0.199051,3880.96,29.5684
4180,4032.35,10.9347,0.206768,3882.4,30.7357
4181,4033.39,10.9322,0.215106,3883.95,32.0072
4182,4034.43,10.9289,0.224135,3885.64,33.3957
4183,4035.49,10.9246,0.23393,3887.47,34.9148
4184,4036.56,10.9192,0.244567,3889.47,36.5779
4185,4037.65,10.9125,0.256117,3891.66,38.3982
4186,4038.76,10.9044,0.268642,3894.07,40.3868
4187,4039.89,10.8946,0.282186,3896.73,42.5521
4188,4041.05,10.883,0.296766,3899.68,44.8978
4189,4042.24,10.8693,0.312357,3902.94,47.4208
4190,4043.45,10.8532,0.328883,3906.57,50.1095
4191,4044.71,10.8346,0.3462,3910.59,52.9412
4192,4046,10.8131,0.364086,3915.07,55.8801
4193,4047.33,10.7886,0.382226,3920.01,58.8757
4194,4048.7,10.7609,0.400213,3925.46,61.862
4195,4050.12,10.7299,0.417549,3931.43,64.7585
4196,4051.58,10.6957,0.43366,3937.91,67.4722
4197,4053.08,10.6585,0.447927,3944.88,69.9023
4198,4054.62,10.6185,0.459725,3952.27,71.9468
4199,4056.19,10.5764,0.468476,3960.02,73.5106
4200,4057.78,10.5328,0.473702,3968.01,74.5147
4201,4059.38,10.4884,0.475076,3976.13,74.9035
4202,4060.98,10.4442,0.472458,3984.23,74.6516
4203,4062.56,10.401,0.465907,3992.18,73.7658
4204,4064.12,10.3595,0.45568,3999.86,72.2838
4205,4065.65,10.3205,0.442192,4007.15,70.2701
4206,4067.13,10.2845,0.425977,4013.96,67.8083
4207,4068.57,10.2519,0.407633,4020.25,64.9928
4208,4069.97,10.2228,0.387771,4025.97,61.9208
4209,4071.31,10.1972,0.366974,4031.13,58.6854
4210,4072.61,10.1752,0.345763,4035.72,55.3708
4211,4073.86,10.1565,0.324587,4039.79,52.0488
4212,4075.07,10.1409,0.303804,4043.36,48.7785
4213,4076.25,10.128,0.283695,4046.48,45.6053
4214,4077.38,10.1177,0.264462,4049.2,42.5631
4215,4078.49,10.1096,0.246243,4051.56,39.675
4216,4079.58,10.1035,0.22912,4053.6,36.9554
4217,4080.64,10.0991,0.213133,4055.37,34.4119
4218,4081.68,10.0961,0.198292,4056.9,32.0468
4219,4082.7,10.0945,0.184577,4058.22,29.8583
4220,4083.71,10.0939,0.171957,4059.37,27.8419
4221,4084.7,10.0942,0.160386,4060.36,25.9913
4222,4085.69,10.0953,0.149814,4061.23,24.2989
4223,4086.66,10.0971,0.140185,4061.99,22.7565
4224,4087.63,10.0995,0.131445,4062.65,21.3559
4225,4088.59,10.1027,0.122044,4063.35,19.849
4226,4089.54,10.1065,0.113754,4063.95,18.5208
4227,4090.48,10.1108,0.10649,4064.47,17.3581
4228,4091.42,10.1154,0.10017,4064.93,16.3485
4229,4092.35,10.1204,0.094722,4065.34,15.4808
4230,4093.28,10.1256,0.0900768,4065.71,14.7445
4231,4094.21,10.131,0.086173,4066.05,14.13
4232,4095.13,10.1366,0.0829543,4066.36,13.6289
4233,4096.05,10.1423,0.0803697,4066.64,13.2333
4234,4096.97,10.1481,0.0783732,4066.92,12.9362
4235,4097.9,10.154,0.0769241,4067.18,12.7314
4236,4098.82,10.1599,0.0759869,4067.43,12.6138
4237,4099.74,10.1658,0.0755313,4067.68,12.5788
4238,4100.65,10.1718,0.0755329,4067.93,12.6228
4239,4101.57,10.1777,0.0759726,4068.18,12.7434
4240,4102.49,10.1836,0.0768375,4068.43,12.9388
4241,4103.42,10.1895,0.0781201,4068.69,13.2083
4242,4104.34,10.1953,0.0798186,4068.97,13.5519
4243,4105.26,10.2011,0.0819365,4069.25,13.9707
4244,4106.18,10.2067,0.0844822,4069.56,14.4663
4245,4107.11,10.2122,0.0874689,4069.88,15.0413
4246,4108.04,10.2176,0.0909135,4070.24,15.6987
4247,4108.97,10.2228,0.0948366,4070.62,16.4422
4248,4109.9,10.2278,0.0992614,4071.04,17.2756
4249,4110.83,10.2326,0.104213,4071.5,18.2033
4250,4111.77,10.2371,0.109719,4072.01,19.2298
4251,4112.72,10.2412,0.115806,4072.58,20.3596
4252,4113.67,10.245,0.122499,4073.22,21.597
4253,4114.62,10.2483,0.129825,4073.93,22.9461
4254,4115.58,10.2512,0.137804,4074.74,24.41
4255,4116.55,10.2534,0.146452,4075.65,25.9914
4256,4117.53,10.255,0.155778,4076.67,27.6912
4257,4118.52,10.2558,0.165782,4077.84,29.509
4258,4119.52,10.2558,0.176452,4079.15,31.4421
4259,4120.53,10.2547,0.187759,4080.64,33.4849
4260,4121.56,10.2526,0.199657,4082.33,35.6287
4261,4122.61,10.2492,0.212077,4084.24,37.8608
4262,4123.67,10.2445,0.224924,4086.38,40.1636
4263,4124.76,10.2384,0.238075,4088.78,42.5148
4264,4125.86,10.2306,0.251375,4091.46,44.8863
4265,4126.99,10.2211,0.264635,4094.44,47.2445
4266,4128.14,10.21,0.277638,4097.72,49.55
4267,4129.31,10.197,0.290134,4101.31,51.7589
4268,4130.51,10.1823,0.301856,4105.21,53.8232
4269,4131.73,10.1659,0.312522,4109.4,55.6933
4270,4132.98,10.148,0.321852,4113.86,57.3197
4271,4134.24,10.1287,0.329581,4118.55,58.6561
4272,4135.51,10.1082,0.335476,4123.43,59.662
4273,4136.8,10.087,0.339353,4128.44,60.3056
4274,4138.09,10.0653,0.341089,4133.53,60.5665
4275,4139.39,10.0435,0.340633,4138.63,60.4366
4276,4140.68,10.0219,0.338007,4143.66,59.9214
4277,4141.96,10.0009,0.333308,4148.58,59.0393
4278,4143.23,9.98091,0.326697,4153.33,57.8198
4279,4144.49,9.96209,0.318387,4157.85,56.3021
4280,4145.72,9.94468,0.30863,4162.11,54.5315
4281,4146.94,9.92883,0.297698,4166.09,52.5569
4282,4148.13,9.91465,0.28587,4169.76,50.4281
4283,4149.3,9.90216,0.273415,4173.13,48.1933
4284,4150.44,9.89136,0.260587,4176.19,45.8972
4285,4151.56,9.8822,0.247611,4178.96,43.5798
4286,4152.67,9.8746,0.234685,4181.44,41.2758
4287,4153.75,9.86847,0.221973,4183.67,39.014
4288,4154.81,9.86369,0.209609,4185.65,36.8179
4289,4155.86,9.86014,0.197698,4187.41,34.7054
4290,4156.9,9.8577,0.186317,4188.98,32.6899
4291,4157.92,9.85627,0.175521,4190.36,30.7805
4292,4158.92,9.85573,0.165344,4191.59,28.9828
4293,4159.92,9.85597,0.155803,4192.68,27.2997
4294,4160.91,9.8569,0.146904,4193.64,25.7314
4295,4161.89,9.85844,0.138639,4194.5,24.2763
4296,4162.86,9.86051,0.130994,4195.26,22.9314
4297,4163.82,9.86304,0.123945,4195.94,21.6925
4298,4164.78,9.86597,0.117468,4196.55,20.5546
4299,4165.74,9.86925,0.111531,4197.1,19.5122
4300,4166.69,9.87284,0.106103,4197.59,18.5594
4301,4167.64,9.87668,0.10115,4198.04,17.69
4302,4168.58,9.88076,0.0966376,4198.44,16.8978
4303,4169.53,9.88503,0.0925326,4198.82,16.1768
4304,4170.47,9.88948,0.0888013,4199.16,15.521
4305,4171.4,9.89407,0.0854111,4199.47,14.9244
4306,4172.34,9.89879,0.082331,4199.76,14.3818
4307,4173.28,9.90363,0.0795315,4200.03,13.8877
4308,4174.21,9.90857,0.0769847,4200.28,13.4374
4309,4175.14,9.9136,0.0746648,4200.52,13.0263
4310,4176.07,9.91871,0.0725477,4200.74,12.6501
4311,4177,9.92388,0.0706114,4200.95,12.3052
4312,4177.93,9.92912,0.068836,4201.15,11.9879
4313,4178.86,9.93441,0.0672031,4201.34,11.6952
4314,4179.79,9.93975,0.0656965,4201.52,11.4242
4315,4180.72,9.94514,0.0643013,4201.69,11.1725
4316,4181.64,9.95057,0.0630047,4201.85,10.9377
4317,4182.57,9.95603,0.061795,4202.01,10.718
4318,4183.49,9.96152,0.060662,4202.16,10.5115
4319,4184.42,9.96705,0.0595967,4202.31,10.3168
4320,4185.34,9.97261,0.0585913,4202.45,10.1325
4321,4186.27,9.97819,0.0576389,4202.58,9.9574
4322,4187.19,9.9838,0.0567335,4202.71,9.79058
4323,4188.12,9.98943,0.05587,4202.84,9.63111
4324,4189.04,9.99508,0.0550438,4202.96,9.47825
4325,4189.96,10.0008,0.0542511,4203.08,9.33134
4326,4190.89,10.0064,0.0534886,4203.2,9.18981
4327,4191.81,10.0122,0.0527534,4203.31,9.0532
4328,4192.73,10.0179,0.0520431,4203.42,8.92108
4329,4193.66,10.0236,0.0513556,4203.52,8.7931
4330,4194.58,10.0294,0.050689,4203.62,8.66895
4331,4195.5,10.0352,0.050042,4203.72,8.54839
4332,4196.42,10.041,0.0494131,4203.82,8.43119
4333,4197.34,10.0468,0.0488014,4203.91,8.31717
4334,4198.26,10.0526,0.0482059,4204,8.20617
4335,4199.19,10.0584,0.0476258,4204.09,8.09805
4336,4200.11,10.0643,0.0470605,4204.18,7.99272
4337,4201.03,10.0701,0.0465096,4204.26,7.89007
4338,4201.95,10.076,0.0459724,4204.35,7.79002
4339,4202.87,10.0819,0.0454488,4204.43,7.69252
4340,4203.79,10.0878,0.0449383,4204.51,7.59751
4341,4204.71,10.0937,0.0444408,4204.58,7.50495
4342,4205.63,10.0996,0.0439562,4204.66,7.41479
4343,4206.55,10.1055,0.0434841,4204.73,7.32702
4344,4207.47,10.1114,0.0430247,4204.8,7.2416
4345,4208.39,10.1173,0.0425777,4204.87,7.15852
4346,4209.31,10.1233,0.0421431,4204.94,7.07777
4347,4210.23,10.1292,0.041721,4205,6.99933
4348,4211.15,10.1352,0.0413113,4205.07,6.92321
4349,4212.07,10.1412,0.040914,4205.13,6.84938
4350,4212.99,10.1471,0.0405291,4205.19,6.77785
4351,4213.91,10.1531,0.0401567,4205.25,6.70862
4352,4214.83,10.1591,0.0397968,4205.31,6.64169
4353,4215.73,10.166,0.0393839,4205.38,6.56471
4354,4216.64,10.1729,0.038989,4205.45,6.49101
4355,4217.55,10.1799,0.0386121,4205.52,6.42058
4356,4218.45,10.1868,0.0382534,4205.58,6.35344
4357,4219.36,10.1937,0.0379129,4205.64,6.28959
4358,4220.26,10.2007,0.0375908,4205.71,6.22903
4359,4221.17,10.2076,0.0372871,4205.77,6.17176
4360,4222.08,10.2146,0.037002,4205.83,6.11778
4361,4222.98,10.2215,0.0367354,4205.89,6.06709
4362,4223.89,10.2285,0.0364876,4205.94,6.0197
4363,4224.8,10.2354,0.0362586,4206,5.97559
4364,4225.7,10.2424,0.0360483,4206.06,5.93478
4365,4226.61,10.2494,0.035857,4206.11,5.89724
4366,4227.51,10.2564,0.0356846,4206.17,5.86298
4367,4228.42,10.2634,0.0355312,4206.22,5.83199
4368,4229.32,10.2703,0.0353968,4206.28,5.80425
4369,4230.23,10.2773,0.0352813,4206.33,5.77975
4370,4231.14,10.2843,0.0351849,4206.38,5.75847
4371,4232.04,10.2913,0.0351074,4206.43,5.74041
4372,4232.95,10.2983,0.0350489,4206.49,5.72553
4373,4233.85,10.3053,0.0350092,4206.54,5.71383
4374,4234.76,10.3123,0.0349884,4206.59,5.70526
4375,4235.66,10.3193,0.0349864,4206.64,5.69982
4376,4236.57,10.3263,0.0350031,4206.69,5.69746
4377,4237.47,10.3333,0.0350384,4206.74,5.69817
4378,4238.38,10.3403,0.0350921,4206.79,5.7019
4379,4239.29,10.3472,0.0351642,4206.85,5.70863
4380,4240.19,10.3542,0.0352546,4206.9,5.71832
4381,4241.1,10.3612,0.035363,4206.95,5.73093
4382,4242,10.3682,0.0354894,4207,5.74642
4383,4242.91,10.3752,0.0356335,4207.05,5.76476
4384,4243.81,10.3822,0.0357951,4207.1,5.7859
4385,4244.72,10.3892,0.0359742,4207.16,5.80981
4386,4245.63,10.3961,0.0361705,4207.21,5.83643
4387,4246.53,10.4031,0.0363838,4207.26,5.86572
4388,4247.44,10.4101,0.0366138,4207.32,5.89764
4389,4248.34,10.417,0.0368604,4207.37,5.93214
4390,4249.25,10.424,0.0371234,4207.43,5.96918
4391,4250.16,10.4309,0.0374025,4207.48,6.0087
4392,4251.06,10.4379,0.0376974,4207.54,6.05067
4393,4251.97,10.4448,0.038008,4207.6,6.09503
4394,4252.87,10.4518,0.038334,4207.66,6.14173
4395,4253.78,10.4587,0.0386752,4207.72,6.19073
4396,4254.69,10.4656,0.0390313,4207.78,6.24198
4397,4255.59,10.4725,0.039402,4207.84,6.29542
4398,4256.5,10.4794,0.0397871,4207.9,6.35102
4399,4257.41,10.4863,0.0401863,4207.96,6.40872
4400,4258.31,10.4932,0.0405995,4208.03,6.46847
4401,4259.22,10.5001,0.0410262,4208.09,6.53022
4402,4260.13,10.507,0.0414663,4208.16,6.59393
4403,4261.04,10.5138,0.0419195,4208.23,6.65955
4404,4261.94,10.5207,0.0423855,4208.3,6.72702
4405,4262.85,10.5275,0.042864,4208.37,6.7963
4406,4263.76,10.5344,0.0433548,4208.44,6.86734
4407,4264.67,10.5412,0.0438576,4208.51,6.94008
4408,4265.57,10.548,0.0443721,4208.59,7.01449
4409,4266.48,10.5548,0.044898,4208.67,7.09051
4410,4267.39,10.5616,0.0454351,4208.75,7.16809
4411,4268.3,10.5684,0.045983,4208.83,7.24718
4412,4269.21,10.5752,0.0465414,4208.91,7.32773
4413,4270.12,10.5819,0.0471101,4208.99,7.4097
4414,4271.03,10.5886,0.0476888,4209.08,7.49303
4415,4271.94,10.5954,0.0482772,4209.17,7.57768
4416,4272.84,10.6021,0.0488749,4209.26,7.66359
4417,4273.75,10.6088,0.0494817,4209.35,7.75072
4418,4274.66,10.6155,0.0500973,4209.44,7.83903
4419,4275.57,10.6221,0.0507214,4209.54,7.92847
4420,4276.48,10.6288,0.0513537,4209.63,8.01899
4421,4277.39,10.6354,0.051994,4209.74,8.11056
4422,4278.31,10.6421,0.0526419,4209.84,8.20315
4423,4279.22,10.6487,0.0532972,4209.94,8.29671
4424,4280.13,10.6552,0.0539598,4210.05,8.39123
4425,4281.04,10.6618,0.0546295,4210.16,8.48669
4426,4281.95,10.6684,0.0553061,4210.27,8.58308
4427,4282.86,10.6749,0.0559896,4210.39,8.68041
4428,4283.77,10.6814,0.0566799,4210.5,8.7787
4429,4284.69,10.6879,0.0573772,4210.62,8.878
4430,4285.6,10.6944,0.0580817,4210.75,8.97838
4431,4286.51,10.7009,0.0587937,4210.87,9.07993
4432,4287.42,10.7073,0.059514,4211,9.1828
4433,4288.34,10.7137,0.0602432,4211.13,9.28718
4434,4289.25,10.7201,0.0609826,4211.26,9.39333
4435,4290.16,10.7265,0.0617336,4211.4,9.50158
4436,4291.08,10.7329,0.0624983,4211.54,9.61236
4437,4291.99,10.7392,0.0632792,4211.68,9.72623
4438,4292.91,10.7455,0.0640797,4211.83,9.84389
4439,4293.82,10.7518,0.0649041,4211.98,9.96624
4440,4294.74,10.758,0.0657578,4212.13,10.0944
4441,4295.65,10.7643,0.0666477,4212.29,10.2297
4442,4296.57,10.7705,0.0675825,4212.45,10.3741
4443,4297.49,10.7766,0.0685729,4212.62,10.5295
4444,4298.4,10.7828,0.0696325,4212.79,10.6989
4445,4299.32,10.7889,0.0707781,4212.97,10.8854
4446,4300.24,10.795,0.0720303,4213.15,11.0932
4447,4301.16,10.801,0.0734147,4213.34,11.3273
4448,4302.08,10.8069,0.0749625,4213.54,11.5937
4449,4303,10.8129,0.0767118,4213.74,11.8997
4450,4303.92,10.8187,0.0787084,4213.96,12.254
4451,4304.84,10.8245,0.0810072,4214.19,12.6669
4452,4305.77,10.8301,0.0836733,4214.43,13.1502
4453,4306.69,10.8357,0.0867831,4214.7,13.7179
4454,4307.62,10.8411,0.090425,4214.98,14.3856
