# zMean	zSD	jMean	jSD	FMean	FSD	TotSteps
2.334032494101393240e+03	6.396373622836857287e-01	1.721525385067586058e+03	9.567549589322879910e+01	1.478186948685080360e+01	4.737154305072976967e-02	9.100000000000000000e+01
2.338127199621020736e+03	4.982799225944825605e-01	1.723809298975964111e+03	7.356165362568572164e+01	1.484891559606718481e+01	3.690261106734737950e-02	8.700000000000000000e+01
2.342058627412607166e+03	3.830910168478660061e-01	1.725564320868045343e+03	5.581064656423404813e+01	1.492805405382230077e+01	2.837172070775295651e-02	8.500000000000000000e+01
2.345859841655665605e+03	2.941818696915235454e-01	1.726901790311525701e+03	4.217759673809632659e+01	1.501683612698139392e+01	2.178710926935423231e-02	8.400000000000000000e+01
2.349553792949169292e+03	2.277247528002820098e-01	1.727923227917711984e+03	3.214716636016964912e+01	1.511356209418449126e+01	1.686529519238888497e-02	8.900000000000000000e+01
2.353168470977815559e+03	1.800967524576176093e-01	1.728715623310339652e+03	2.509856043756008148e+01	1.521615903938295311e+01	1.333796548701116080e-02	8.800000000000000000e+01
2.356722069016617297e+03	1.484804164384677383e-01	1.729350376518944131e+03	2.042581842513754964e+01	1.532327956862930485e+01	1.099645964143292076e-02	8.500000000000000000e+01
2.360234760026824006e+03	1.296057703664499905e-01	1.729884496541008957e+03	1.759941228246316314e+01	1.543342967241339636e+01	9.598603353339285604e-03	8.600000000000000000e+01
2.363720531789142569e+03	1.209170938149648628e-01	1.730363683466740667e+03	1.619521124288439751e+01	1.554557341569608120e+01	8.955119967936298053e-03	7.700000000000000000e+01
2.367188756895045572e+03	1.263861376884593546e-01	1.730836492859374403e+03	1.679842589935287833e+01	1.565901666435289563e+01	9.360157357207299356e-03	1.100000000000000000e+02
2.370662481415160073e+03	1.541531322542976923e-01	1.731359608740680414e+03	2.054250926850363612e+01	1.577205262639323635e+01	1.141658097475328759e-02	1.130000000000000000e+02
2.374195797680892611e+03	2.621683316748287806e-01	1.732111386298468688e+03	3.559981810720637441e+01	1.588067522375306062e+01	1.941618664383781834e-02	1.130000000000000000e+02
2.378013878021623441e+03	7.261446888773980257e-01	1.733821824938421742e+03	1.010769777130335569e+02	1.596820819371854228e+01	5.377827565826009959e-02	1.400000000000000000e+02
2.383079969800586241e+03	2.613668077129462475e+00	1.739575324856707311e+03	3.660093539920635521e+02	1.596331343656857271e+01	1.935682577922079872e-01	1.480000000000000000e+02
2.391978413871338489e+03	6.628683582142471664e+00	1.757588472509095709e+03	9.263838866380974650e+02	1.567459466868864482e+01	4.909203060934714813e-01	1.720000000000000000e+02
2.403590869290826959e+03	5.693775450209309419e+00	1.784150256227423597e+03	8.036766245807521045e+02	1.518487622032134432e+01	4.216810098425014530e-01	1.780000000000000000e+02
2.411817866320551275e+03	2.642643039110477154e+00	1.799838076771504120e+03	3.973610377768054605e+02	1.494588482029994303e+01	1.957141434765219401e-01	1.840000000000000000e+02
2.417953542288045810e+03	2.074167025587598800e+00	1.808998643764253984e+03	3.370631544431671500e+02	1.486177665814730631e+01	1.536128099150175785e-01	1.810000000000000000e+02
2.424113527786566920e+03	2.421662667114479195e+00	1.818449074123456285e+03	4.061456737937405705e+02	1.477586813212683126e+01	1.793483371264983361e-01	1.890000000000000000e+02
2.430749244702675242e+03	2.717697902002305987e+00	1.829622229747389611e+03	4.635841484833508730e+02	1.465472693731984322e+01	2.012727066222907979e-01	1.940000000000000000e+02
2.437477298289200007e+03	2.502468011726587171e+00	1.841133236648119009e+03	4.320728946197777987e+02	1.452674728870181298e+01	1.853327809484710542e-01	1.800000000000000000e+02
2.443676961979002954e+03	1.877765254307961929e+00	1.850731607886004667e+03	3.268848255965858698e+02	1.443790019583502016e+01	1.390672947340476640e-01	1.630000000000000000e+02
2.449109145312083456e+03	1.293082355028359220e+00	1.857578707681886954e+03	2.277526858020573854e+02	1.440589269818708651e+01	9.576567921340028988e-02	1.590000000000000000e+02
2.453999092005914918e+03	9.928781758892477605e-01	1.862500487565638423e+03	1.788168603102676570e+02	1.441404324604191522e+01	7.353255770635769295e-02	1.560000000000000000e+02
2.458706596361912489e+03	9.798673690199639630e-01	1.866807204739154031e+03	1.806816057595424354e+02	1.443570547343675159e+01	7.256897734961853530e-02	1.610000000000000000e+02
2.463538828559952435e+03	1.181270858885653086e+00	1.871611818624450279e+03	2.204373607402667403e+02	1.444813035684991398e+01	8.748491980907147081e-02	1.700000000000000000e+02
2.468695396084822278e+03	1.490975471084140969e+00	1.877636743140169301e+03	2.793553623827174306e+02	1.443653496595803887e+01	1.104216433884914750e-01	1.570000000000000000e+02
2.474226521570405112e+03	1.761725077847810184e+00	1.885044745777121761e+03	3.312258361713029444e+02	1.439719981249576541e+01	1.304733592654088170e-01	1.670000000000000000e+02
2.479995929477586287e+03	1.851795695185036728e+00	1.893325617402689431e+03	3.500683474387042224e+02	1.434021746288994414e+01	1.371439891854038251e-01	1.620000000000000000e+02
2.485754430953199517e+03	1.731152091804224025e+00	1.901546059578940458e+03	3.298764133942313492e+02	1.428404284360603249e+01	1.282091239190208398e-01	1.650000000000000000e+02
2.491304929513183197e+03	1.520135726390388520e+00	1.908982755459412374e+03	2.934958844478242099e+02	1.424327292025364677e+01	1.125812518964721676e-01	1.630000000000000000e+02
2.496645489465855462e+03	1.405369125908937589e+00	1.915663570667728891e+03	2.772098762020468712e+02	1.421805105015871895e+01	1.040816374648159126e-01	1.570000000000000000e+02
2.501975791569057947e+03	1.498359887605903884e+00	1.922358600473553452e+03	3.024391013286076486e+02	1.419358887639553934e+01	1.109685332760932397e-01	1.510000000000000000e+02
2.507522377475288067e+03	1.716957365299656368e+00	1.929927765940563859e+03	3.504447250794619322e+02	1.415310872418014476e+01	1.271578624740925534e-01	1.480000000000000000e+02
2.513284013632910046e+03	1.783255459134585053e+00	1.938309092323607729e+03	3.643279781355522573e+02	1.409670195034667195e+01	1.320678993035073745e-01	1.460000000000000000e+02
2.518947510645834882e+03	1.543279247294763179e+00	1.946266920022902241e+03	3.148927567861974239e+02	1.404756336156945373e+01	1.142952610546501546e-01	1.420000000000000000e+02
2.524225597073094832e+03	1.179201653607682365e+00	1.952691268871225475e+03	2.412293359688483179e+02	1.402696828076658342e+01	8.733167446618494978e-02	1.300000000000000000e+02
2.529105715058942678e+03	9.074370827767338499e-01	1.957574935528612968e+03	1.872279448793269694e+02	1.403584674273470156e+01	6.720479035044490956e-02	1.340000000000000000e+02
2.533740134717734691e+03	7.706172173744844089e-01	1.961520360140378216e+03	1.602070487318560481e+02	1.406292162280453262e+01	5.707191111875431488e-02	1.400000000000000000e+02
2.538263257523342872e+03	7.139531357381242449e-01	1.965040529395555041e+03	1.484439070736989379e+02	1.409823914782122145e+01	5.287536923276547896e-02	1.320000000000000000e+02
2.542729851528221843e+03	6.778712143124098199e-01	1.968352863821339270e+03	1.399656850015744567e+02	1.413774319581986205e+01	5.020314213197707431e-02	1.280000000000000000e+02
2.547146100610702888e+03	6.286183351116062523e-01	1.971455234890086103e+03	1.283331833714619279e+02	1.418097578877132037e+01	4.655547389836556249e-02	1.190000000000000000e+02
2.551484409742024127e+03	5.586052967675052550e-01	1.974256079725465497e+03	1.125621164427138865e+02	1.422998061450565999e+01	4.137030827860144200e-02	1.220000000000000000e+02
2.555721160853033325e+03	4.753758848880815790e-01	1.976676680685636939e+03	9.463897345308214426e+01	1.428650682722431853e+01	3.520633803481132418e-02	1.170000000000000000e+02
2.559854685134528609e+03	3.934599671036403401e-01	1.978695891079964895e+03	7.726835632091388106e+01	1.435067801893680084e+01	2.913964516369560442e-02	1.140000000000000000e+02
2.563886090162540313e+03	3.233853351454702985e-01	1.980345300759782504e+03	6.268032861361280084e+01	1.442241216256223701e+01	2.394991792087353133e-02	1.180000000000000000e+02
2.567833635397259968e+03	2.722733895848625241e-01	1.981704021733828540e+03	5.237251383531838655e+01	1.450035696247890904e+01	2.016456723265491746e-02	1.180000000000000000e+02
2.571726758388178496e+03	2.518509815333399571e-01	1.982890804431052629e+03	4.842819362180307508e+01	1.458233227377148999e+01	1.865208369235915598e-02	1.170000000000000000e+02
2.575621308188374314e+03	2.858316195586464992e-01	1.984097661812993238e+03	5.543468137737363577e+01	1.466420191556897912e+01	2.116868974451335816e-02	1.160000000000000000e+02
2.579602626262763351e+03	4.307703189708895763e-01	1.985692125380214065e+03	8.472692400030791759e+01	1.473964549897972276e+01	3.190284982298408067e-02	1.200000000000000000e+02
2.583883523021731889e+03	8.151310501694228883e-01	1.988456579050366372e+03	1.611479425653815269e+02	1.479290228501050564e+01	6.036860557554746265e-02	1.200000000000000000e+02
2.588866971046079016e+03	1.610077550366413979e+00	1.993914281984972604e+03	3.172265852135606110e+02	1.479412812432738633e+01	1.192423433801366173e-01	1.270000000000000000e+02
2.595014000769102495e+03	2.611810974296080001e+00	2.003765857368821344e+03	5.103407821981236339e+02	1.470917910304026321e+01	1.934307207563676911e-01	1.350000000000000000e+02
2.602007444811786172e+03	2.783576421844234705e+00	2.016713671626260520e+03	5.401441548652946949e+02	1.456154463723910553e+01	2.061516698017840099e-01	1.340000000000000000e+02
2.608521336797131880e+03	1.918084677555275563e+00	2.027724003947930214e+03	3.707519046640954912e+02	1.444942579680438932e+01	1.420533512197437176e-01	1.340000000000000000e+02
2.613909484792775402e+03	1.060863023565935315e+00	2.034423897640928999e+03	2.054529081080108881e+02	1.442067955624702869e+01	7.856751552529317451e-02	1.230000000000000000e+02
2.618501383189893204e+03	5.976726514520760425e-01	2.038109874290936659e+03	1.164884217977523804e+02	1.445090356095650108e+01	4.426363656654075385e-02	1.190000000000000000e+02
2.622697565094699257e+03	3.886960310070587954e-01	2.040322205241130177e+03	7.604591197893023491e+01	1.451043432908655717e+01	2.878682805638277387e-02	1.180000000000000000e+02
2.626712775553183747e+03	2.974034550894694706e-01	2.041878619484320780e+03	5.831692524254322052e+01	1.458336784253119589e+01	2.202569988392610867e-02	1.140000000000000000e+02
2.630655827058061732e+03	2.620491525144544309e-01	2.043175168998152458e+03	5.139670356083661318e+01	1.466164544807991987e+01	1.940736023522049436e-02	9.500000000000000000e+01
2.634566510957546598e+03	2.713641782704818151e-01	2.044396670187710924e+03	5.305670917406678200e+01	1.474232019848408903e+01	2.009723104271188276e-02	9.600000000000000000e+01
2.638504601520813594e+03	3.135408006415193460e-01	2.045734953235438297e+03	6.096323433797806501e+01	1.482096521136853973e+01	2.322083169551092396e-02	1.160000000000000000e+02
2.642501850253934663e+03	3.912074915009933762e-01	2.047341275688682572e+03	7.539046744629740715e+01	1.489522897019356584e+01	2.897282682056356862e-02	1.140000000000000000e+02
2.646612371175011958e+03	5.042134522009928954e-01	2.049377992740668105e+03	9.623998898826539516e+01	1.496110379077858354e+01	3.734204827000553450e-02	1.150000000000000000e+02
2.650868043466532527e+03	6.439017651807292797e-01	2.051985195896360892e+03	1.213459374206140637e+02	1.501622870086858264e+01	4.768736472928480907e-02	1.140000000000000000e+02
2.655295836123931167e+03	7.809822985356740244e-01	2.055216108428988264e+03	1.455287568401545286e+02	1.505860637666163093e+01	5.783954902955201760e-02	1.170000000000000000e+02
2.659866088113867136e+03	8.819687553786051959e-01	2.058978192499001125e+03	1.628463964248076081e+02	1.509043351428699609e+01	6.531860602333949828e-02	1.230000000000000000e+02
2.664531558923684315e+03	9.414011688354617657e-01	2.063077449399280340e+03	1.728913048198446631e+02	1.511520874611190379e+01	6.972017056395429790e-02	1.260000000000000000e+02
2.669264375553028913e+03	1.006983744755457488e+00	2.067425204452175876e+03	1.856024734890088439e+02	1.513499634654264803e+01	7.457721613658918614e-02	1.170000000000000000e+02
2.674121231875218655e+03	1.158794369435840022e+00	2.072250232715196489e+03	2.155843699770048261e+02	1.514559756732128726e+01	8.582031100041831451e-02	1.160000000000000000e+02
2.679233359669963193e+03	1.411180824515944732e+00	2.078030301258602321e+03	2.639773627314716578e+02	1.513729338284249515e+01	1.045120518636508677e-01	1.160000000000000000e+02
2.684648932456400416e+03	1.607033188499244591e+00	2.084920352434065080e+03	2.999182876450940967e+02	1.510651606227895805e+01	1.190168779402540622e-01	1.230000000000000000e+02
2.690152474199616336e+03	1.524426905285479750e+00	2.092101456290267834e+03	2.820818374343216419e+02	1.506922376077637793e+01	1.128990566054426381e-01	1.280000000000000000e+02
2.695388080061188703e+03	1.183452078140438068e+00	2.098229732045554101e+03	2.172172463117167354e+02	1.505177479066835744e+01	8.764646090708083648e-02	1.260000000000000000e+02
2.700174207012532861e+03	8.213099319686381072e-01	2.102681397458149604e+03	1.503005762333050370e+02	1.506761422865180755e+01	6.082621356159734205e-02	1.320000000000000000e+02
2.704591791527980604e+03	5.866474810418654817e-01	2.105775627973657720e+03	1.076555192805826664e+02	1.511074791943772233e+01	4.344711244596055622e-02	1.320000000000000000e+02
2.708802581396426831e+03	4.822923205529936475e-01	2.108130871312505860e+03	8.900705776922404766e+01	1.516919682178062345e+01	3.571856926015470890e-02	1.310000000000000000e+02
2.712935334222068377e+03	4.630658925932681913e-01	2.110231778955859681e+03	8.553648663777858019e+01	1.523342514751359822e+01	3.429466000545744464e-02	1.280000000000000000e+02
2.717070526852814965e+03	4.888379789823402710e-01	2.112355202911846845e+03	8.959387861378490925e+01	1.529747278128050425e+01	3.620334072343212028e-02	1.270000000000000000e+02
2.721242531244902693e+03	5.327235287958543841e-01	2.114630710218213153e+03	9.693832164350897074e+01	1.535879413600247290e+01	3.945350454262097628e-02	1.310000000000000000e+02
2.725474524057697636e+03	5.947461675878337184e-01	2.117130445961342502e+03	1.077223150162026286e+02	1.541567274828688205e+01	4.404690117155496409e-02	1.310000000000000000e+02
2.729801332929360797e+03	7.050277088822419769e-01	2.119993515680942892e+03	1.278044666312634945e+02	1.546552928325153609e+01	5.221435211981884095e-02	1.260000000000000000e+02
2.734316229369475877e+03	9.243780728674875213e-01	2.123573015155970097e+03	1.684348325710743666e+02	1.550145605289660189e+01	6.845944007656612484e-02	1.240000000000000000e+02
2.739192437472810980e+03	1.300345890624353240e+00	2.128485796131447387e+03	2.375991621026769280e+02	1.551062408076360022e+01	9.630361665963960149e-02	1.260000000000000000e+02
2.744583847052551846e+03	1.721348576184065005e+00	2.135267364602497764e+03	3.134596911678090692e+02	1.548163628728800312e+01	1.274830755521918491e-01	1.240000000000000000e+02
2.750352777432194671e+03	1.854467682835096332e+00	2.143396007482914683e+03	3.353997735781595111e+02	1.542468930337164146e+01	1.373418765907672423e-01	1.290000000000000000e+02
2.756018155082365411e+03	1.551090495274608738e+00	2.151079257852480168e+03	2.789990330142900348e+02	1.537541143459999482e+01	1.148737620800375225e-01	1.360000000000000000e+02
2.761200560035098988e+03	1.112013417448622032e+00	2.156959257406179404e+03	2.001662690993398428e+02	1.536190252380053956e+01	8.235571369624494764e-02	1.330000000000000000e+02
2.765927533108979333e+03	8.284379341151583143e-01	2.161190321191279963e+03	1.508677270747721195e+02	1.538212289794898524e+01	6.135411340056862173e-02	1.310000000000000000e+02
2.770434648021695921e+03	7.522284678805660763e-01	2.164658831051985089e+03	1.390322824008762836e+02	1.541862596751318293e+01	5.571004033123472254e-02	1.260000000000000000e+02
2.774948523376348021e+03	8.228995065785915664e-01	2.168164008239503801e+03	1.530527801578864455e+02	1.545462835874766050e+01	6.094393745721049527e-02	1.260000000000000000e+02
2.779594538379514233e+03	9.569015749470227705e-01	2.172167183112419480e+03	1.775013298988342285e+02	1.548084448761315102e+01	7.086813064057650990e-02	1.350000000000000000e+02
2.784393560461834113e+03	1.064367081248829283e+00	2.176735461435330308e+03	1.961347183715552092e+02	1.549572891219654736e+01	7.882702603728830582e-02	1.290000000000000000e+02
2.789271837475203483e+03	1.080371508101853673e+00	2.181578226800152606e+03	1.975850861016660929e+02	1.550474371658640038e+01	8.001231389002327887e-02	1.480000000000000000e+02
2.794110017779287318e+03	1.000934565264127496e+00	2.186251288968544486e+03	1.821164952190592885e+02	1.551672808326597242e+01	7.412921390346127737e-02	1.500000000000000000e+02
2.798819967781427295e+03	8.809802640141207730e-01	2.190445900641231674e+03	1.596988515555858612e+02	1.553820918610746382e+01	6.524539835288578615e-02	1.510000000000000000e+02
2.803390924937079490e+03	7.785081206654046460e-01	2.194121849936701437e+03	1.410320458328351378e+02	1.556998409915988191e+01	5.765631141647986624e-02	1.440000000000000000e+02
2.807865742644467900e+03	7.341499662430506223e-01	2.197460286069408539e+03	1.335512635102495551e+02	1.560887909975068055e+01	5.437114649996033222e-02	1.430000000000000000e+02
2.812337461543914742e+03	7.915669953443543738e-01	2.200819323258898748e+03	1.455273637734353542e+02	1.564800359805765595e+01	5.862345167520288669e-02	1.470000000000000000e+02
2.816985046498779411e+03	1.040931715105112065e+00	2.204844355495377840e+03	1.947066027252003551e+02	1.567410345630036339e+01	7.709140282068460692e-02	1.610000000000000000e+02
2.822126603180230177e+03	1.637419419791412700e+00	2.210765693815508712e+03	3.109638772150501609e+02	1.566361976847212389e+01	1.212672822297520270e-01	1.640000000000000000e+02
2.828225907200735037e+03	2.541553119224510215e+00	2.220274028013468069e+03	4.857738651195541024e+02	1.558220531271353515e+01	1.882274240097672191e-01	1.770000000000000000e+02
2.835259550566840517e+03	2.967083991637673890e+00	2.233254384841723549e+03	5.683954143831506371e+02	1.543159368501978257e+01	2.197422404206861302e-01	1.810000000000000000e+02
2.842194707684688638e+03	2.391636394384455411e+00	2.245799429800374583e+03	4.623661220334470272e+02	1.528827594887193442e+01	1.771245913681127604e-01	2.080000000000000000e+02
2.848285836302553435e+03	1.748044149454005769e+00	2.255187233108237706e+03	3.504810021584853530e+02	1.520746696343286253e+01	1.294601497085636765e-01	2.060000000000000000e+02
2.854020399283903771e+03	1.884062595933888140e+00	2.263409916575670195e+03	4.055623763352632523e+02	1.515306522903408393e+01	1.395336758548637590e-01	2.080000000000000000e+02
2.860737979158744565e+03	3.496547434394301934e+00	2.275902180502459032e+03	8.060841381605714560e+02	1.502586126350336571e+01	2.589543029912420025e-01	2.190000000000000000e+02
2.870462443225852439e+03	6.329778246129274422e+00	2.301155776057679759e+03	1.514849046057090163e+03	1.467596745469335673e+01	4.687833769083340485e-01	2.290000000000000000e+02
2.881665628587651099e+03	5.029409344844181007e+00	2.332714353850544285e+03	1.224574383939616382e+03	1.421655954679855505e+01	3.724780560791600692e-01	2.310000000000000000e+02
2.889526471802014839e+03	1.940515278387203502e+00	2.350047498636958153e+03	4.797906362321227789e+02	1.400468549834275578e+01	1.437145615173562874e-01	1.930000000000000000e+02
2.894781666557001699e+03	6.982995061206063170e-01	2.356296950807465237e+03	1.773543746229261160e+02	1.398578577478843954e+01	5.171606142329210343e-02	1.910000000000000000e+02
2.899174615567711044e+03	3.508642909543615573e-01	2.358881987245668370e+03	9.220506841689348221e+01	1.403074397105529059e+01	2.598500938808001592e-02	1.860000000000000000e+02
2.903333297264667635e+03	2.659547010957027946e-01	2.360486784753469237e+03	7.159957251697778702e+01	1.409305200457868423e+01	1.969660516314775123e-02	1.760000000000000000e+02
2.907445453385436849e+03	2.743569373093724395e-01	2.361931405777726013e+03	7.491044139955192804e+01	1.415880572227452383e+01	2.031887477713212320e-02	1.620000000000000000e+02
2.911602351217507476e+03	3.542063955989678270e-01	2.363615972019818855e+03	9.728532933909446001e+01	1.422124586883137098e+01	2.623252565805955783e-02	1.570000000000000000e+02
2.915905211231716294e+03	5.310611442243543534e-01	2.365986733575533435e+03	1.460545177832245827e+02	1.427287605617907751e+01	3.933038834125568428e-02	1.580000000000000000e+02
2.920500859923406551e+03	8.477064434033136919e-01	2.369692159471644572e+03	2.323932311628013849e+02	1.430282231407248261e+01	6.278113919844940938e-02	1.430000000000000000e+02
2.925566291648293827e+03	1.291105953245885507e+00	2.375502276585926666e+03	3.516046672398224473e+02	1.429797644052734817e+01	9.561930689739028821e-02	1.250000000000000000e+02
2.931171656837914270e+03	1.676526934499158461e+00	2.383675774030369212e+03	4.537340093115344644e+02	1.425314309458404516e+01	1.241635847690076844e-01	1.330000000000000000e+02
2.937072637251945707e+03	1.735761934157873165e+00	2.393121810172118330e+03	4.680723568005487323e+02	1.418641648512086917e+01	1.285505288437320814e-01	1.330000000000000000e+02
2.942843481063986019e+03	1.476147868902806470e+00	2.401929782631137641e+03	3.995686358772218227e+02	1.412932779240116332e+01	1.093235111709418561e-01	1.360000000000000000e+02
2.948247645192341224e+03	1.162534691828669864e+00	2.409091043534524488e+03	3.176748851360753179e+02	1.409939539705520595e+01	8.609731927683128561e-02	1.350000000000000000e+02
2.953326150047534156e+03	9.417420457968060932e-01	2.414806616013063831e+03	2.599428202221170068e+02	1.409358132747960113e+01	6.974541591171146138e-02	1.330000000000000000e+02
2.958192156560773128e+03	7.992533554339945612e-01	2.419568203658765015e+03	2.210824346011504531e+02	1.410350488510912825e+01	5.919270350344163489e-02	1.390000000000000000e+02
2.962904918164819264e+03	6.809323901857990968e-01	2.423629997073639061e+03	1.875968192676082253e+02	1.412477776071345836e+01	5.042985281716028112e-02	1.370000000000000000e+02
2.967473528629694101e+03	5.645026686720923115e-01	2.427039578127057666e+03	1.541462959442287683e+02	1.415672646968483406e+01	4.180706764185515567e-02	1.320000000000000000e+02
2.971899423320940969e+03	4.527835574927616125e-01	2.429805790173266814e+03	1.222901846747845411e+02	1.419924470885108114e+01	3.353315026791392484e-02	1.320000000000000000e+02
2.976192420940240936e+03	3.552639350212448144e-01	2.431986923055625084e+03	9.503057006374001503e+01	1.425160530516574298e+01	2.631084702767338968e-02	1.260000000000000000e+02
2.980375055201869600e+03	2.792750972083328787e-01	2.433689290222820091e+03	7.390051108412444592e+01	1.431213941174951998e+01	2.068311369924913379e-02	1.160000000000000000e+02
2.984471204808009588e+03	2.250425225521543171e-01	2.435032961141761461e+03	5.894462472572922707e+01	1.437907857191879124e+01	1.666664922021254824e-02	1.070000000000000000e+02
2.988509978371486795e+03	1.897033427216398005e-01	2.436132111570492725e+03	4.924918663315474987e+01	1.445026700180767953e+01	1.404942956196464365e-02	1.020000000000000000e+02
2.992504651350068343e+03	1.705297912646226433e-01	2.437082801783966715e+03	4.393801191542297602e+01	1.452472152101391778e+01	1.262943634105795354e-02	1.020000000000000000e+02
2.996479615031779758e+03	1.657276183363307620e-01	2.437967129675359956e+03	4.241916223242878914e+01	1.460063571074637956e+01	1.227378741398865714e-02	1.000000000000000000e+02
3.000445754824273536e+03	1.751964711923763296e-01	2.438860592398010795e+03	4.452837719116359949e+01	1.467720339771430105e+01	1.297505065650739198e-02	1.020000000000000000e+02
3.004430869532034194e+03	2.004325748232630433e-01	2.439840645303894235e+03	5.050308691989630461e+01	1.475236580245754681e+01	1.484403649141086134e-02	9.900000000000000000e+01
3.008445994945804159e+03	2.436081654206631031e-01	2.440994520733867375e+03	6.088039835728704929e+01	1.482530561431372718e+01	1.804162073105430864e-02	9.900000000000000000e+01
3.012516704329053937e+03	3.085629569407208339e-01	2.442422768513945812e+03	7.617172886431217194e+01	1.489412887739024072e+01	2.285217259102978460e-02	9.400000000000000000e+01
3.016679703305098883e+03	3.940215741313096709e-01	2.444233234040802927e+03	9.623045417293906212e+01	1.495611717322435119e+01	2.918123778016479264e-02	9.300000000000000000e+01
3.020946495782325201e+03	4.943816077546703269e-01	2.446517231450226518e+03	1.192344218334183097e+02	1.501041852236099139e+01	3.661390187031088317e-02	9.700000000000000000e+01
3.025333711047736870e+03	5.912542646216722986e-01	2.449302458520591699e+03	1.408473508646711707e+02	1.505580135980459922e+01	4.378829083788104981e-02	9.800000000000000000e+01
3.029819850648052579e+03	6.597426035939566447e-01	2.452500937778876960e+03	1.548738750433549285e+02	1.509385786100521543e+01	4.886053722216843198e-02	9.400000000000000000e+01
3.034357676947207437e+03	6.749823858172174784e-01	2.455893024539588623e+03	1.563000716036185622e+02	1.512808644528980828e+01	4.998919549362312864e-02	9.600000000000000000e+01
3.038873618125606299e+03	6.319026612327940384e-01	2.459191800589088416e+03	1.447185178343206644e+02	1.516393584161757246e+01	4.679871109090072423e-02	9.900000000000000000e+01
3.043308722828536702e+03	5.516047070601285407e-01	2.462152920701652874e+03	1.246486771823838353e+02	1.520577198731853663e+01	4.085184460487312208e-02	9.700000000000000000e+01
3.047632711147275131e+03	4.573650607192004114e-01	2.464652639659711895e+03	1.022238982617855072e+02	1.525583741243277558e+01	3.387245639686398135e-02	9.900000000000000000e+01
3.051838162347418347e+03	3.703570206770487316e-01	2.466686871197312485e+03	8.189210036955773830e+01	1.531468169655016887e+01	2.742864095134223135e-02	9.800000000000000000e+01
3.055944360742194931e+03	2.996411879787981292e-01	2.468321834472158571e+03	6.553556677792221308e+01	1.538087664343303906e+01	2.219142638170978898e-02	9.800000000000000000e+01
3.059966517883685810e+03	2.462361170087172813e-01	2.469646462090629029e+03	5.331005076505243778e+01	1.545329568553420607e+01	1.823624682566560296e-02	1.050000000000000000e+02
3.063929787755160305e+03	2.085204972017101477e-01	2.470743657497984259e+03	4.463597229588776827e+01	1.553007591885281080e+01	1.544302802275865361e-02	1.020000000000000000e+02
3.067845852668652697e+03	1.838389758118832151e-01	2.471685008302688857e+03	3.897624445147812366e+01	1.561035215135954601e+01	1.361511454862807113e-02	1.010000000000000000e+02
3.071730055553801321e+03	1.722033763114225180e-01	2.472535561074365887e+03	3.622211333829909563e+01	1.569298808568544779e+01	1.275338204962395139e-02	1.160000000000000000e+02
3.075602626607234015e+03	1.759404761421545227e-01	2.473361467234063184e+03	3.680741434916853905e+01	1.577648547346821495e+01	1.303015166308796324e-02	1.160000000000000000e+02
3.079483425771017664e+03	2.043519799691484173e-01	2.474256797760500831e+03	4.269976958446204662e+01	1.585937348739842889e+01	1.513430763651513189e-02	1.160000000000000000e+02
3.083417762908162786e+03	2.828339887186986368e-01	2.475393830038968645e+03	5.934958328772336245e+01	1.593829647902144586e+01	2.094668520450682081e-02	1.280000000000000000e+02
3.087502271544401992e+03	4.759828557202092081e-01	2.477145586670018474e+03	1.004075614847242832e+02	1.600609776942158291e+01	3.525129029463869301e-02	1.310000000000000000e+02
3.092028227963774498e+03	1.063114488279451431e+00	2.480693660724051824e+03	2.290601973412558436e+02	1.604120543700284429e+01	7.873425900197617011e-02	1.870000000000000000e+02
3.097821485542621303e+03	2.805139561246874358e+00	2.489370186504060712e+03	6.238281869422644377e+02	1.598245678071344500e+01	2.077486359059435017e-01	2.010000000000000000e+02
3.107195020387697696e+03	6.895750239371130519e+00	2.512806747278788407e+03	1.595280270963907242e+03	1.565855279008708223e+01	5.106992627278259533e-01	2.150000000000000000e+02
3.120462264192383373e+03	7.331523237292492112e+00	2.552630642893730510e+03	1.754461439419537783e+03	1.504628071391207556e+01	5.429726109538819401e-01	2.160000000000000000e+02
3.130437249755063931e+03	3.023809234940289858e+00	2.578845598300538768e+03	7.496153318556025624e+02	1.467783328313996272e+01	2.239433119396778693e-01	2.080000000000000000e+02
3.136547464750108702e+03	1.146013542698496979e+00	2.588765627353274795e+03	2.989058283763006330e+02	1.459561076060693807e+01	8.487376297225068811e-02	2.030000000000000000e+02
3.141426097950175972e+03	7.159268057334187141e-01	2.593468871510980080e+03	1.975602132184430957e+02	1.460459918580996330e+01	5.302153923261698765e-02	1.970000000000000000e+02
3.146099554199184240e+03	7.254777299104759880e-01	2.597352633243540822e+03	2.056940620206296444e+02	1.462878301600838959e+01	5.372888067716985461e-02	1.760000000000000000e+02
3.150886835605186207e+03	8.785715454753644238e-01	2.601789232586610069e+03	2.498521289452910423e+02	1.464453695507990716e+01	6.506700865790548960e-02	1.670000000000000000e+02
3.155879911892639029e+03	1.047562749873913290e+00	2.607169472045337898e+03	2.968564900532364845e+02	1.464504972523115178e+01	7.758249725566201960e-02	1.520000000000000000e+02
3.161041981616422618e+03	1.139008238503035120e+00	2.613297538900528707e+03	3.210731509467586875e+02	1.463304684148772417e+01	8.435495014353477927e-02	1.500000000000000000e+02
